,Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
247,Delta City,44.804800000000064,20.40499000000005,Krofna bar,44.80537663959644,20.404722690582275,Donut Shop
248,Delta City,44.804800000000064,20.40499000000005,Bershka,44.80489989682771,20.405981924933155,Shoe Store
249,Delta City,44.804800000000064,20.40499000000005,Bata,44.804966990678544,20.405900476196752,Shoe Store
250,Delta City,44.804800000000064,20.40499000000005,Stradivarius,44.804930673926364,20.405764474169466,Women's Store
251,Delta City,44.804800000000064,20.40499000000005,Senza Paura,44.80512450962212,20.407565372653274,Pizza Place
252,Delta City,44.804800000000064,20.40499000000005,Carpisa,44.80597217112235,20.407554193905984,Accessories Store
253,Dr Ivan Ribar,44.79548853995508,20.373105568035946,Blok,44.79687835106439,20.371094518818424,Café
254,Dr Ivan Ribar,44.79548853995508,20.373105568035946,Kafana Sveti Nikola,44.79705486114451,20.377702938494675,BBQ Joint
255,Dr Ivan Ribar,44.79548853995508,20.373105568035946,Kafe Čarli,44.798002206265735,20.37293725937243,Café
256,Dr Ivan Ribar,44.79548853995508,20.373105568035946,Savski škorpion,44.788705,20.373189,Seafood Restaurant
257,Dr Ivan Ribar,44.79548853995508,20.373105568035946,Miloš,44.7978726688832,20.375786354689584,Bakery
258,Dr Ivan Ribar,44.79548853995508,20.373105568035946,Andrea Mia,44.792539402178775,20.381011066770487,Italian Restaurant
259,Dr Ivan Ribar,44.79548853995508,20.373105568035946,Gagarin,44.79964499699093,20.375174660487147,Café
260,Dr Ivan Ribar,44.79548853995508,20.373105568035946,Staro ognjište,44.79767562713192,20.370824596017325,Restaurant
261,Dr Ivan Ribar,44.79548853995508,20.373105568035946,Džo,44.80194283181305,20.370334937764643,Bakery
262,Dr Ivan Ribar,44.79548853995508,20.373105568035946,Klavirint,44.79604689564632,20.37819095336377,Café
263,Dr Ivan Ribar,44.79548853995508,20.373105568035946,Toša,44.791722585753035,20.379338736319625,Seafood Restaurant
264,Dr Ivan Ribar,44.79548853995508,20.373105568035946,Crna maca,44.7906070258322,20.37674843240732,Restaurant
265,Dr Ivan Ribar,44.79548853995508,20.373105568035946,Fitness centar Integral,44.7948556771006,20.37264347076416,Gym / Fitness Center
266,Dr Ivan Ribar,44.79548853995508,20.373105568035946,Splav Vilenjak,44.79170995725596,20.379339420338795,BBQ Joint
267,Dr Ivan Ribar,44.79548853995508,20.373105568035946,dm-drogerie markt,44.79371792640507,20.374659504437805,Cosmetics Shop
268,Dr Ivan Ribar,44.79548853995508,20.373105568035946,Park u bloku 62,44.80222419679607,20.37416737522973,Park
269,Dr Ivan Ribar,44.79548853995508,20.373105568035946,Restoran Route 45,44.797340615366956,20.377386052682144,Restaurant
270,Dr Ivan Ribar,44.79548853995508,20.373105568035946,Giros Plus,44.79779753526409,20.371813097018705,Greek Restaurant
271,Dr Ivan Ribar,44.79548853995508,20.373105568035946,Princip 1,44.79285215309866,20.375526186085736,Pub
272,Dr Ivan Ribar,44.79548853995508,20.373105568035946,Arkadije,44.79856509101511,20.37465236335394,Bar
273,Dr Ivan Ribar,44.79548853995508,20.373105568035946,Hit,44.80201106475598,20.37057322087685,Bakery
274,Dr Ivan Ribar,44.79548853995508,20.373105568035946,Minja,44.794048289293656,20.373999907443658,Bakery
275,Dr Ivan Ribar,44.79548853995508,20.373105568035946,Maxi,44.80072528758193,20.372362095571493,Supermarket
276,Dr Ivan Ribar,44.79548853995508,20.373105568035946,Gak,44.80074284758511,20.372399852032668,Bakery
277,Dr Ivan Ribar,44.79548853995508,20.373105568035946,Bata Laki,44.79044877667051,20.376322498807266,Bar
278,Dr Ivan Ribar,44.79548853995508,20.373105568035946,Albatros,44.80152198665929,20.370100912771296,Pharmacy
279,Dr Ivan Ribar,44.79548853995508,20.373105568035946,Studio lepote Friz,44.79997630710068,20.366629574442307,Health & Beauty Service
280,Dr Ivan Ribar,44.79548853995508,20.373105568035946,Mesara Mladenović,44.80169985842562,20.3707848611479,Butcher
281,Dr Ivan Ribar,44.79548853995508,20.373105568035946,Don Vito,44.80189320965519,20.370988530347315,Creperie
282,Dr Ivan Ribar,44.79548853995508,20.373105568035946,Wurst Hill,44.802177,20.371048,BBQ Joint
283,Dr Ivan Ribar,44.79548853995508,20.373105568035946,Stara kafanica,44.80224291518724,20.37117994026107,Restaurant
284,Fontana,44.80537000000004,20.475340000000074,Team Fit,44.804970865354115,20.474277916033177,Gym / Fitness Center
285,Fontana,44.80537000000004,20.475340000000074,Bubble Tea Boom,44.80508201308838,20.4749462736733,Bubble Tea Shop
286,Fontana,44.80537000000004,20.475340000000074,Vulkan City Store,44.80505129573594,20.476136113935144,Bookstore
287,Fontana,44.80537000000004,20.475340000000074,Plato Tehnički fakulteti,44.80521544566502,20.47574251106201,College Quad
288,Fontana,44.80537000000004,20.475340000000074,KST | Klub studenata tehnike,44.80538780966475,20.47576065874842,Nightclub
289,Fontana,44.80537000000004,20.475340000000074,Street Pasta Bar,44.805123112367376,20.47575444917485,Italian Restaurant
290,Fontana,44.80537000000004,20.475340000000074,Simit Sarayi,44.806153795855884,20.473776311077017,Bakery
291,Fontana,44.80537000000004,20.475340000000074,Delfi | Knjižara kod Vuka,44.805247219212,20.475492910175863,Bookstore
292,Fontana,44.80537000000004,20.475340000000074,Women' Secret,44.80519365220542,20.4758938560291,Lingerie Store
293,Fontana,44.80537000000004,20.475340000000074,United Colors of Benetton,44.80489259391036,20.47673406539118,Clothing Store
294,Ledine,44.803130080500885,20.34508002553525,Pečenjara „Ledine”,44.80754091436374,20.358782371115364,BBQ Joint
295,Ledine,44.803130080500885,20.34508002553525,Jovanje,44.80043199099466,20.333651010559546,Eastern European Restaurant
296,Ledine,44.803130080500885,20.34508002553525,Hollywood,44.80231998618749,20.341540791857224,General Entertainment
297,Ledine,44.803130080500885,20.34508002553525,Akva park HollywoodLand,44.80135978138216,20.342394618298275,Water Park
298,Ledine,44.803130080500885,20.34508002553525,Chang Cheng,44.803764809289895,20.343210190087028,Chinese Restaurant
299,Ledine,44.803130080500885,20.34508002553525,Kineski Zid,44.80360418273015,20.343217095343352,Chinese Restaurant
300,Ledine,44.803130080500885,20.34508002553525,Dvor Aleksandar,44.80263829421532,20.34091398318068,Food
301,Ledine,44.803130080500885,20.34508002553525,Etno M,44.805023,20.349066,Burger Joint
302,Ledine,44.803130080500885,20.34508002553525,Apart Hotel K ***,44.805575641608804,20.349021850035268,Hotel
303,Ledine,44.803130080500885,20.34508002553525,Sunce,44.79789599694274,20.348105977468656,Market
304,Ledine,44.803130080500885,20.34508002553525,Mar ***,44.80663,20.352884,Hotel
305,Ledine,44.803130080500885,20.34508002553525,Bela ruža,44.80666519231892,20.3538508737128,Bar
306,Ledine,44.803130080500885,20.34508002553525,Mega Sunce,44.80701574146864,20.35467512190833,Supermarket
307,Ledine,44.803130080500885,20.34508002553525,Vegu-Star d.o.o.,44.80757141113281,20.356464385986328,Grocery Store
308,Ledine,44.803130080500885,20.34508002553525,"Okretnica 73, 94, 95, 602, 604, E1, E6, 7N, 68N",44.807793803374636,20.357485986209493,Bus Station
309,Ledine,44.803130080500885,20.34508002553525,No 1,44.80010076788717,20.329843929847218,Café
310,Ledine,44.803130080500885,20.34508002553525,novo naselje,44.79962629914018,20.329697434017582,Bus Station
311,Ledine,44.803130080500885,20.34508002553525,Aman d.o.o.,44.797304264641575,20.3310855622969,Supermarket
312,Ledine,44.803130080500885,20.34508002553525,Restoran Herc,44.7999531358263,20.328556315082178,BBQ Joint
313,Ledine,44.803130080500885,20.34508002553525,Hacienda Kod Vesne,44.79991779995138,20.328353125245506,Restaurant
314,Ledine,44.803130080500885,20.34508002553525,Okretnica Bežanijska kosa,44.80840583322058,20.363622491596978,Bus Stop
315,Ledine,44.803130080500885,20.34508002553525,Knez Petrol,44.80427671270627,20.325134695396443,Gas Station
316,Mala Ciganlija,44.78870057888568,20.41957585318697,Ada Mall,44.7875776574458,20.41825961505888,Shopping Mall
317,Mala Ciganlija,44.78870057888568,20.41957585318697,Glamoure,44.7878702702855,20.418967934114733,Event Space
318,Mala Ciganlija,44.78870057888568,20.41957585318697,Coffeedream,44.787345,20.418557,Coffee Shop
319,Mala Ciganlija,44.78870057888568,20.41957585318697,The Body Shop,44.788557,20.418436,Cosmetics Shop
320,Mala Ciganlija,44.78870057888568,20.41957585318697,Marina Ada Ciganlija,44.78904557831451,20.417904868445476,Harbor / Marina
321,Mala Ciganlija,44.78870057888568,20.41957585318697,Stajalište gradskog prevoza Ada,44.788242186044414,20.419262148000392,Bus Stop
322,Novi Beograd,44.82373000000007,20.41414000000003,Milenijum osiguranje,44.823708,20.415901,Insurance Office
323,Novi Beograd,44.82373000000007,20.41414000000003,Spomenik Žambilu Žabajevu,44.824352,20.415247,Monument / Landmark
324,Paviljoni,44.81310000000008,20.463290000000033,Sinnerman,44.81324726055465,20.462932754131046,Jazz Club
325,Paviljoni,44.81310000000008,20.463290000000033,Kafeterija | Кафетерија,44.81285187820009,20.46301212346027,Café
326,Savograd,44.81310000000008,20.463290000000033,Sinnerman,44.81324726055465,20.462932754131046,Jazz Club
327,Savograd,44.81310000000008,20.463290000000033,Kafeterija | Кафетерија,44.81285187820009,20.46301212346027,Café
328,Savski Nasip,44.80256103749669,20.408993136964817,Sportki centar Beogradske elektrane,44.80278815985603,20.41159217137591,Athletics & Sports
329,Staro Sajmiste,44.813487218305866,20.441386080550014,So i biber,44.813694669543935,20.442544360038806,Restaurant
330,Staro Sajmiste,44.813487218305866,20.441386080550014,Skate Park,44.815216399462386,20.4405012020295,Skate Park
331,Staro Sajmiste,44.813487218305866,20.441386080550014,Hit auto | Renault dealer,44.81263380689034,20.441436599347128,Auto Dealership
332,Staro Sajmiste,44.813487218305866,20.441386080550014,Stadion F.K. Brodarac,44.812464778635366,20.44402871219264,Soccer Stadium
333,Staro Sajmiste,44.813487218305866,20.441386080550014,Atletski klub NBGD,44.813814978715556,20.442508311720445,Athletics & Sports
334,Staro Sajmiste,44.813487218305866,20.441386080550014,Brodarac,44.81227899166458,20.443711279653915,Bar
335,Studentski Grad,44.825170000000064,20.397650000000056,Radnički,44.82462316767156,20.395628733669867,Restaurant
336,Studentski Grad,44.825170000000064,20.397650000000056,Menza Studentski grad,44.82431859569954,20.39834391536595,Restaurant
337,Studentski Grad,44.825170000000064,20.397650000000056,Sportsko-rekreativni centar Novi Beograd | 11. april,44.826332360447985,20.39451019379159,Athletics & Sports
338,Studentski Grad,44.825170000000064,20.397650000000056,Njam njam,44.82399163729749,20.39765615478138,Sandwich Place
339,Studentski Grad,44.825170000000064,20.397650000000056,Tata,44.82381811231727,20.401929204976692,Creperie
340,Studentski Grad,44.825170000000064,20.397650000000056,Pivnica Tošin bunar | Džakarta,44.82647570201554,20.39871208294823,Gastropub
341,Studentski Grad,44.825170000000064,20.397650000000056,Bife Fontana,44.82373004990167,20.400062399919463,Buffet
342,Studentski Grad,44.825170000000064,20.397650000000056,Fofa pite,44.82616829243675,20.397911797000976,Pie Shop
343,Studentski Grad,44.825170000000064,20.397650000000056,Kafe Bistro,44.82493399110791,20.40012491665399,Café
344,Studentski Grad,44.825170000000064,20.397650000000056,Kokošinjac,44.823749473826176,20.401861775838942,Café
345,Studentski Grad,44.825170000000064,20.397650000000056,Blink,44.82354623973447,20.402514439054407,Café
346,Studentski Grad,44.825170000000064,20.397650000000056,Teniska akademija Tipsarević,44.826119143232305,20.39477935358669,Tennis Court
347,Studentski Grad,44.825170000000064,20.397650000000056,Tipsy time,44.826078666515066,20.394831814163904,Italian Restaurant
348,Studentski Grad,44.825170000000064,20.397650000000056,Dom kulture „Studentski grad”,44.82473730970521,20.400426648950237,Cultural Center
349,Studentski Grad,44.825170000000064,20.397650000000056,Auto servis Adam,44.828339293793995,20.39804810687943,Auto Workshop
350,Studentski Grad,44.825170000000064,20.397650000000056,Domino,44.822937376145106,20.401824515019552,Café
351,Studentski Grad,44.825170000000064,20.397650000000056,Igraonica Biberče,44.82877274850139,20.39847504468865,Indoor Play Area
352,Studentski Grad,44.825170000000064,20.397650000000056,Balkan Bet,44.82602334436058,20.397977247081673,Casino
353,Studentski Grad,44.825170000000064,20.397650000000056,Dabić,44.82680243017393,20.397980372945877,BBQ Joint
354,Studentski Grad,44.825170000000064,20.397650000000056,Aroma,44.8234412846218,20.40237822392274,Supermarket
355,Studentski Grad,44.825170000000064,20.397650000000056,Stadion FK Radnički Novi Beograd,44.824681345254014,20.396745921248357,Soccer Stadium
356,Studentski Grad,44.825170000000064,20.397650000000056,Moj kutak,44.826768738413136,20.397821564868195,Café
357,Studentski Grad,44.825170000000064,20.397650000000056,PastaBocca,44.826565611427704,20.397383313874617,Italian Restaurant
358,Studentski Grad,44.825170000000064,20.397650000000056,Kako je crna,44.82717164842473,20.39732638439714,Coffee Shop
359,Tosin Bunar,44.817500000000045,20.39522000000005,Železnička stanica Tošin bunar,44.81793984561985,20.395065754111297,Train Station
360,Tosin Bunar,44.817500000000045,20.39522000000005,Agacija,44.81905047573,20.39558137687055,Furniture / Home Store
361,Tosin Bunar,44.817500000000045,20.39522000000005,Klub Talija,44.81678261274309,20.39543028996124,Restaurant
362,Tosin Bunar,44.817500000000045,20.39522000000005,Skola Fudbala Olimpik Beograd,44.81670473874438,20.395630187247846,Soccer Field
363,Tosin Bunar,44.817500000000045,20.39522000000005,Autobusko stajalište Tošin bunar,44.81682942538149,20.39526358580481,Bus Stop
364,Univerzitetsko Selo,44.82701001832191,20.41343994113929,Pijaca Novi Beograd,44.827663,20.412827,Farmers Market
365,Usce,44.814510020629605,20.436480015580596,Elixir,44.81549489302463,20.436503331629563,Juice Bar
366,Usce,44.814510020629605,20.436480015580596,Cineplexx,44.815291263608145,20.437509095702666,Multiplex
367,Usce,44.814510020629605,20.436480015580596,Studio lepote Wizard,44.81504758076786,20.437396187345858,Health & Beauty Service
368,Usce,44.814510020629605,20.436480015580596,Vapiano,44.81544264528858,20.436139919116037,Italian Restaurant
369,Usce,44.814510020629605,20.436480015580596,Massimo Dutti,44.81529140320719,20.43746687287361,Clothing Store
370,Usce,44.814510020629605,20.436480015580596,Converse,44.81557736776249,20.43657824781318,Shoe Store
371,Usce,44.814510020629605,20.436480015580596,XYZ,44.81527550631364,20.437489593290206,Clothing Store
372,Usce,44.814510020629605,20.436480015580596,Hyatt Regency Belgrade,44.813003300362666,20.434299946298154,Hotel
373,Usce,44.814510020629605,20.436480015580596,Moritz Eis,44.81548832512049,20.436526400145787,Ice Cream Shop
374,Usce,44.814510020629605,20.436480015580596,Walter,44.815011737704786,20.43682511462639,BBQ Joint
375,Usce,44.814510020629605,20.436480015580596,Ušće Shopping Center,44.81563374022893,20.436596114752334,Shopping Mall
376,Usce,44.814510020629605,20.436480015580596,Mesto za ljubljenje,44.81476696264625,20.43409174159472,Performing Arts Venue
377,Usce,44.814510020629605,20.436480015580596,Top of the Hub,44.81627560974488,20.43708016206296,Restaurant
378,Usce,44.814510020629605,20.436480015580596,Buzz,44.81565587187245,20.43662223966691,Sporting Goods Shop
379,Usce,44.814510020629605,20.436480015580596,Plato Ušće,44.815055059501084,20.43524325110672,Park
380,Usce,44.814510020629605,20.436480015580596,Fashion & Friends,44.815072399725075,20.437302049805357,Clothing Store
381,Usce,44.814510020629605,20.436480015580596,Sephora,44.815568284520054,20.436613577826016,Perfume Shop
382,Usce,44.814510020629605,20.436480015580596,Metropolitan Grill,44.813125852746005,20.434390591070617,Restaurant
383,Usce,44.814510020629605,20.436480015580596,dm-drogerie markt,44.81562209782489,20.436786365270144,Cosmetics Shop
384,Usce,44.814510020629605,20.436480015580596,Snogi,44.815381461478985,20.436732495753148,Dessert Shop
385,Usce,44.814510020629605,20.436480015580596,Tea House,44.813163099100656,20.434603705231666,Tea Room
386,Usce,44.814510020629605,20.436480015580596,Vulkan,44.81561044231523,20.436637635943054,Bookstore
387,Usce,44.814510020629605,20.436480015580596,The Bar,44.81292820541547,20.43415972061141,Hotel Bar
388,Usce,44.814510020629605,20.436480015580596,Zara home,44.815348706923615,20.436241747151616,Furniture / Home Store
389,Blok Braca Maric,44.784925972536925,20.52233943893746,Sportski centar Ranković,44.784424175271695,20.520873069763184,Athletics & Sports
390,Blok Braca Maric,44.784925972536925,20.52233943893746,Njam Njam,44.78349167927883,20.521256155833402,BBQ Joint
391,Blok Branko Momirov,44.81310000000008,20.463290000000033,Sinnerman,44.81324726055465,20.462932754131046,Jazz Club
392,Blok Branko Momirov,44.81310000000008,20.463290000000033,Kafeterija | Кафетерија,44.81285187820009,20.46301212346027,Café
393,Blok Grga Andrijanovic,44.84335000000005,20.415020000000027,Ćiri bu ćiri ba,44.844427854788016,20.41536709122434,Restaurant
394,Blok Grga Andrijanovic,44.84335000000005,20.415020000000027,Park Kej,44.842998875568135,20.415515899658203,Park
